author,published_at,updated_at,like_count,text
@andreacazares6925,2025-03-26T22:56:46Z,2025-03-26T22:56:46Z,0,Ok and
@KhalilHarris-r9w,2025-03-25T23:12:31Z,2025-03-25T23:12:31Z,3,"<a href=""https://www.youtube.com/watch?v=qSu6i2iFMO0&amp;t=68"">1:08</a>"
@LegendryHeropon,2025-03-25T20:23:41Z,2025-03-25T20:23:41Z,1,this was the best thing that ever happened to me
@NerdNewton3623,2025-03-23T20:49:46Z,2025-03-23T20:49:46Z,11,"My favourite piece of speech in the whole movie is,<br><br>If I can’t rule the world,… I might as well save it!"
@SudanEMBASSY-e6n,2025-03-23T15:27:06Z,2025-03-23T15:27:06Z,1,Sonic can you show me sonic 4 leak plsss😢
@Kwizzy8406,2025-03-22T21:48:29Z,2025-03-22T21:48:29Z,1,I remember crying after watching this over and over.
@Potatomaster552,2025-03-22T14:41:53Z,2025-03-22T14:41:53Z,0,"Now just waiting for sonic the hedgehog 3,5😅"
@Estevão-Chelsea,2025-03-22T10:53:54Z,2025-03-22T10:53:54Z,0,🤩🤩
@Hawk373-z7l,2025-03-22T02:39:34Z,2025-03-22T02:39:34Z,3,"<a href=""https://www.youtube.com/watch?v=qSu6i2iFMO0&amp;t=139"">2:19</a>  Live And Learn 💙💛❤️🖤<br><a href=""https://www.youtube.com/watch?v=qSu6i2iFMO0&amp;t=155"">2:35</a>  Movie Sonic vs Movie Shadow in their electric forms 💙🖤🦔"
@Sonicwp41,2025-03-21T23:41:26Z,2025-03-21T23:41:26Z,3,"<a href=""https://www.youtube.com/watch?v=qSu6i2iFMO0&amp;t=41"">0:41</a>  l am excited for Sonic the Hedgehog’s movie 3 was a great movie video game"
@Sonicwp41,2025-03-21T22:40:41Z,2025-03-21T22:40:41Z,2,"<a href=""https://www.youtube.com/watch?v=qSu6i2iFMO0&amp;t=125"">2:05</a>  l am excited for Sonic the Hedgehog’s movie 3 was a great movie and video game version"
@maryladue2473,2025-03-21T19:17:55Z,2025-03-21T19:17:55Z,2,I have a question who would win in a fight shadow or Amy?
@angushall6377,2025-03-21T02:53:50Z,2025-03-21T06:04:12Z,0,aner slot Real Madrid  enzo
@sefalibegum3557,2025-03-20T21:00:45Z,2025-03-20T21:01:17Z,2,"<a href=""https://www.youtube.com/watch?v=qSu6i2iFMO0&amp;t=138"">2:18</a>"
@nasrinrob271,2025-03-20T09:18:15Z,2025-03-20T09:18:15Z,0,"The first time I saw Sonic 3 trailer, I thought Shadow killed Team Sonic"
@CrystalCaldwell-c1w,2025-03-20T00:27:11Z,2025-03-20T00:27:11Z,0,Castle Golem Chestplate
@AudiRS6OffcialUnion,2025-03-19T15:44:29Z,2025-03-19T15:44:29Z,1,BRO SHADOW..!!🔥🔥🔥
@RusilawatiAhmad,2025-03-19T11:49:44Z,2025-03-19T11:49:44Z,1,what are next sonic movie is was (2026) please say yes
@sophiacampbell-johnson3502,2025-03-18T21:45:15Z,2025-03-18T21:45:15Z,1,This movie was on FIRE 🔥!
@HoollyTube,2025-03-18T14:18:24Z,2025-03-18T14:18:24Z,1,Saport me bro😢😢😢
