author,published_at,updated_at,like_count,text
@Azikhale_,2024-01-21T12:26:09Z,2024-01-21T12:26:09Z,3,"Looking at the comments👀😂 Christians mock, judge and even demonise other religions all the time but like to get offended by EVERYTHING then they get emotional and start quoting verses out of context to lash out at people who don&#39;t share their worldview 😁"
@Hideyoshi-vu8qo,2024-01-21T05:50:35Z,2024-01-21T05:50:35Z,3,"Just saw it and it wasnt blasphemous at all... it was really good and it respected the gospel. Im kinda disappointed in people for not even reading the summary... but great movie highely recommend and a lessin of ego, forgiveness and grace.. the way they show Gods love and grace and forgiveness is great and the scripture in no way is altered or disrespected...."
@michaelrichard8186,2024-01-20T21:23:17Z,2024-01-20T21:23:17Z,0,"The movie is about False Prophet&#39;s. Written about from the Bible and no different from most priests, reverend&#39;s, minister&#39;s, etc."
@latshunter,2024-01-20T19:02:11Z,2024-01-20T19:02:11Z,3,LETS ABSOLUTELY NOT SUPPORT THIS DECEPTION OF EVIL FROM JZ <br>PEDOPHILES
@escrowray5072,2024-01-20T17:25:47Z,2024-01-20T17:25:47Z,0,"This movie showed the true on men using God for profits like most preachers, if you are a true follower of God, you would know this is a reality, they even covered the messiah image to not offend anyone. The Passion was way more a mockery and distaste than anything"
@MilesE94,2024-01-20T15:57:16Z,2024-01-20T16:00:04Z,0,How is this mocking jesus? Its SATIRE. Ironically this is commenting on people who want to capitalize on Jesus. Why dont yall troll prosperity preacher channels if you care so much about the message being twisted 😂 If god wants to torture the makers of this movie out of love thats his business lol.
@topsykretts900,2024-01-20T11:44:59Z,2024-01-20T11:44:59Z,1,ooooooh i smell antichrist written all over this
@Balazs087,2024-01-20T08:47:44Z,2024-01-20T08:47:44Z,1,Let&#39;s do a movie with fake black jewish people mocking Jesus. That&#39;d be a great idea.
@peertopeerempowermentgroup8136,2024-01-20T03:23:38Z,2024-01-20T03:23:38Z,0,"I am sick and tired of people trying to rewrite the word of GOD. Making a mockery of the presence of the Father, Son,  and Holy Spirit. Do we have anything left that is sacred.  We don&#39;t add to the WORD nor place a twist on it. The word is what it is!!. This is Santantic all the way. We have been living in the last days. What you see, have can change in the blink of an eye.  Whoever orchestra this false book is NOT a believer of anything but self.  Don&#39;t be fooled!!!!@"
@JebbyBoy,2024-01-19T23:08:48Z,2024-01-19T23:08:48Z,0,TRASSSHHHHH
@csucsu80,2024-01-19T21:55:56Z,2024-01-19T21:55:56Z,0,"This is the BLM version of &quot;Il Ladrone&quot;, an Italian movie from the 70&#39;s, but that was humorous and had respect towards the things. This is just... BLM, nothing else."
@sebastianbolt7886,2024-01-19T18:53:52Z,2024-01-19T18:53:52Z,0,Looks crap.
@everythingisveganbut...4688,2024-01-19T16:15:49Z,2024-01-19T16:21:02Z,0,This movie shows what happens when man mocks God...ppl should watch...its great for ppl who suffer from IMPOSTER SYNDROME<br><br>Spoiler he is not the Messiah ...duh
@Mikewasouski23273,2024-01-19T15:16:11Z,2024-01-19T15:16:11Z,0,"This isn’t blasphemous at all, yall are crazy religious nutjobs"
@zsoltszabo9501,2024-01-19T09:24:02Z,2024-01-19T09:24:38Z,0,"Every person in this movie is black, except the Romans. Romans are white. Romans are evil, so white people are evil. What the hack is going on? Are you totally out of your frigging minds?"
@18gonma,2024-01-19T04:51:02Z,2024-01-19T04:51:02Z,0,Completely blasphemous a waste of time and money. Horrible distasteful movie. I hope it flops and I want my money back!
@CyndiWatkins,2024-01-19T02:54:26Z,2024-01-19T02:54:26Z,0,"There is a lot of trashing this movie from a trailer. I suspect Jesus is going to come across really well in the end. Historic? No. But maybe historical fiction that inspires, like “Ben Hur.”"
@AprilArick,2024-01-18T21:55:23Z,2024-01-18T21:55:23Z,0,This is BLASPHEMY
@worlock27,2024-01-18T16:09:17Z,2024-01-18T16:09:17Z,1,This blackwashed  - Jesus mocking movie failed and they&#39;ll claim &quot;racism&quot; instead of terrible/sacrilege trash.
@andrelajoie5918,2024-01-18T14:22:19Z,2024-01-18T14:22:19Z,1,Yes stupid as anglophone who like to show racialist interpretation of history. This is prove than the made cultural appropriation against palestians and jews. England is racidt and we all know than because the try to exterminate ireland. They have stop black slavery just to install irish slavery. Its an historical fact but england don&#39;t like the truth
@andrelajoie5918,2024-01-18T14:15:53Z,2024-01-18T14:15:53Z,0,It&#39;s stupid to show black people in an palestiniens land.
@DAdvocate777,2024-01-17T16:12:34Z,2024-01-17T16:12:34Z,0,They’re not mocking Jesus have mercy on y’all soul their a lesson to every movie remove Jesus and put ur self in his shoes worship yourself like your own god that’s the magic in every religion
@mcfly4706,2024-01-17T14:52:08Z,2024-01-17T14:52:08Z,1,"We just out here mocking God, and thinking He’s nothing but a myth, a joke and or not real. I’m afraid of the punishment because I don’t think He’ll find faith on the earth"
